spp,hatchdat,sizename,sizeclass_cm,rep,trialdate,letter,Avel_fts,Svel_fts,Treatment,dielphase,tempC_tread,DO_tread,tempC_hold,DO_hold,temp_sump,lux,N_fish,accl_time,start,end,Video_File_Name,General_Notes,Pre-test_tank,Post-test_tank,timePt,N_impinged,Time_impinged,Code_impinged,Nprod,Nrest,Nflange,Orientation,Fish,Swimming_time,Notes,Data_Enterer,Trial_ID_cam2,Trial_ID_cam4,Reviewer,Date_Reviewed,Notes/Flags?,BORIS_Ethovision_analyses,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-13,E,0.2,0.8,0.2A_0.8S,Day,18.9,NA,19.5,NA,18.7,7,24,13:49,14:19,14:49,2023July13_1420PM_E,"viewplate for camera 4 leaking left bottom corner, we did the series of trials as fast as possible so trial start/end times are different",JC-02,MB-B6,t20,0,NA,NA,2,0,0,downstream_upstream,fish 2 ,0:00:25,NA,Kevin,20230713-E-cam2,20230713-E-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-13,E,0.2,0.8,0.2A_0.8S,Day,18.9,NA,19.5,NA,18.7,7,24,13:49,14:19,14:49,2023July13_1420PM_E,"viewplate for camera 4 leaking left bottom corner, we did the series of trials as fast as possible so trial start/end times are different",JC-02,MB-B6,t20,0,NA,NA,3,0,0,downstream_upstream,fish 3,0:00:31,NA,Kevin,20230713-E-cam2,20230713-E-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-13,E,0.2,0.8,0.2A_0.8S,Day,18.9,NA,19.5,NA,18.7,7,24,13:49,14:19,14:49,2023July13_1420PM_E,"viewplate for camera 4 leaking left bottom corner, we did the series of trials as fast as possible so trial start/end times are different",JC-02,MB-B6,t25,0,NA,NA,1,0,0,downstream_upstream,fish 1,0:00:26,NA,Kevin,20230713-E-cam2,20230713-E-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-13,E,0.2,0.8,0.2A_0.8S,Day,18.9,NA,19.5,NA,18.7,7,24,13:49,14:19,14:49,2023July13_1420PM_E,"viewplate for camera 4 leaking left bottom corner, we did the series of trials as fast as possible so trial start/end times are different",JC-02,MB-B6,t25,0,NA,NA,2,0,0,downstream_upstream,fish 2 ,0:00:35,NA,Kevin,20230713-E-cam2,20230713-E-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-13,E,0.2,0.8,0.2A_0.8S,Day,18.9,NA,19.5,NA,18.7,7,24,13:49,14:19,14:49,2023July13_1420PM_E,"viewplate for camera 4 leaking left bottom corner, we did the series of trials as fast as possible so trial start/end times are different",JC-02,MB-B6,t25,0,NA,NA,3,0,0,downstream_upstream,fish 3,0:00:27,NA,Kevin,20230713-E-cam2,20230713-E-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r3,2023-07-13,F,0.2,2,0.2A_2S,Night,19,NA,19.4,NA,18.7,4,24,19:58,20:31,21:01,2023July13_2000PM_F,"Lux NO light = 1, from 14:00-15:25 screens were wiped clean of bubbles, renamed trial F because there is a day trial A (consistant with trial ID)",JC-02,MB-B4,t5,0,NA,NA,1,1,4,upstream,fish 1,0:00:30,NA,Kevin,20230713-F-cam2,20230713-F-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r3,2023-07-13,F,0.2,2,0.2A_2S,Night,19,NA,19.4,NA,18.7,4,24,19:58,20:31,21:01,2023July13_2000PM_F,"Lux NO light = 1, from 14:00-15:25 screens were wiped clean of bubbles, renamed trial F because there is a day trial A (consistant with trial ID)",JC-02,MB-B4,t5,0,NA,NA,2,1,4,upstream,fish 2 ,0:00:32,NA,Kevin,20230713-F-cam2,20230713-F-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r3,2023-07-13,F,0.2,2,0.2A_2S,Night,19,NA,19.4,NA,18.7,4,24,19:58,20:31,21:01,2023July13_2000PM_F,"Lux NO light = 1, from 14:00-15:25 screens were wiped clean of bubbles, renamed trial F because there is a day trial A (consistant with trial ID)",JC-02,MB-B4,t5,0,NA,NA,3,0,4,upstream,fish 3,0:00:28,NA,Kevin,20230713-F-cam2,20230713-F-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r3,2023-07-13,F,0.2,2,0.2A_2S,Night,19,NA,19.4,NA,18.7,4,24,19:58,20:31,21:01,2023July13_2000PM_F,"Lux NO light = 1, from 14:00-15:25 screens were wiped clean of bubbles, renamed trial F because there is a day trial A (consistant with trial ID)",JC-02,MB-B4,t10,0,NA,NA,1,2,4,upstream,fish 1,0:00:30,NA,Kevin,20230713-F-cam2,20230713-F-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r3,2023-07-13,F,0.2,2,0.2A_2S,Night,19,NA,19.4,NA,18.7,4,24,19:58,20:31,21:01,2023July13_2000PM_F,"Lux NO light = 1, from 14:00-15:25 screens were wiped clean of bubbles, renamed trial F because there is a day trial A (consistant with trial ID)",JC-02,MB-B4,t10,0,NA,NA,2,1,4,upstream,fish 2 ,0:00:29,NA,Kevin,20230713-F-cam2,20230713-F-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r3,2023-07-13,F,0.2,2,0.2A_2S,Night,19,NA,19.4,NA,18.7,4,24,19:58,20:31,21:01,2023July13_2000PM_F,"Lux NO light = 1, from 14:00-15:25 screens were wiped clean of bubbles, renamed trial F because there is a day trial A (consistant with trial ID)",JC-02,MB-B4,t10,0,NA,NA,3,0,4,upstream,fish 3,0:00:26,NA,Kevin,20230713-F-cam2,20230713-F-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r3,2023-07-13,F,0.2,2,0.2A_2S,Night,19,NA,19.4,NA,18.7,4,24,19:58,20:31,21:01,2023July13_2000PM_F,"Lux NO light = 1, from 14:00-15:25 screens were wiped clean of bubbles, renamed trial F because there is a day trial A (consistant with trial ID)",JC-02,MB-B4,t15,0,NA,NA,1,2,5,upstream_perpendicular,fish 1,0:00:27,perp=on flange,Kevin,20230713-F-cam2,20230713-F-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r3,2023-07-13,F,0.2,2,0.2A_2S,Night,19,NA,19.4,NA,18.7,4,24,19:58,20:31,21:01,2023July13_2000PM_F,"Lux NO light = 1, from 14:00-15:25 screens were wiped clean of bubbles, renamed trial F because there is a day trial A (consistant with trial ID)",JC-02,MB-B4,t15,0,NA,NA,2,0,5,upstream_perpendicular,fish 2 ,0:00:28,perp=on flange,Kevin,20230713-F-cam2,20230713-F-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r3,2023-07-13,F,0.2,2,0.2A_2S,Night,19,NA,19.4,NA,18.7,4,24,19:58,20:31,21:01,2023July13_2000PM_F,"Lux NO light = 1, from 14:00-15:25 screens were wiped clean of bubbles, renamed trial F because there is a day trial A (consistant with trial ID)",JC-02,MB-B4,t15,0,NA,NA,3,0,5,upstream_perpendicular,fish 3,0:00:30,perp=on flange,Kevin,20230713-F-cam2,20230713-F-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r3,2023-07-13,F,0.2,2,0.2A_2S,Night,19,NA,19.4,NA,18.7,4,24,19:58,20:31,21:01,2023July13_2000PM_F,"Lux NO light = 1, from 14:00-15:25 screens were wiped clean of bubbles, renamed trial F because there is a day trial A (consistant with trial ID)",JC-02,MB-B4,t20,0,NA,NA,1,1,4,upstream,fish 1,0:00:33,NA,Kevin,20230713-F-cam2,20230713-F-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r3,2023-07-13,F,0.2,2,0.2A_2S,Night,19,NA,19.4,NA,18.7,4,24,19:58,20:31,21:01,2023July13_2000PM_F,"Lux NO light = 1, from 14:00-15:25 screens were wiped clean of bubbles, renamed trial F because there is a day trial A (consistant with trial ID)",JC-02,MB-B4,t20,0,NA,NA,2,2,4,upstream,fish 2 ,0:00:33,NA,Kevin,20230713-F-cam2,20230713-F-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r3,2023-07-13,F,0.2,2,0.2A_2S,Night,19,NA,19.4,NA,18.7,4,24,19:58,20:31,21:01,2023July13_2000PM_F,"Lux NO light = 1, from 14:00-15:25 screens were wiped clean of bubbles, renamed trial F because there is a day trial A (consistant with trial ID)",JC-02,MB-B4,t20,0,NA,NA,3,0,4,upstream,fish 3,0:00:29,NA,Kevin,20230713-F-cam2,20230713-F-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r3,2023-07-13,F,0.2,2,0.2A_2S,Night,19,NA,19.4,NA,18.7,4,24,19:58,20:31,21:01,2023July13_2000PM_F,"Lux NO light = 1, from 14:00-15:25 screens were wiped clean of bubbles, renamed trial F because there is a day trial A (consistant with trial ID)",JC-02,MB-B4,t25,0,NA,NA,1,0,7,upstream_perpendicular,fish 1,0:00:32,NA,Kevin,20230713-F-cam2,20230713-F-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r3,2023-07-13,F,0.2,2,0.2A_2S,Night,19,NA,19.4,NA,18.7,4,24,19:58,20:31,21:01,2023July13_2000PM_F,"Lux NO light = 1, from 14:00-15:25 screens were wiped clean of bubbles, renamed trial F because there is a day trial A (consistant with trial ID)",JC-02,MB-B4,t25,0,NA,NA,2,0,7,upstream_perpendicular,fish 2 ,0:00:30,NA,Kevin,20230713-F-cam2,20230713-F-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r3,2023-07-13,F,0.2,2,0.2A_2S,Night,19,NA,19.4,NA,18.7,4,24,19:58,20:31,21:01,2023July13_2000PM_F,"Lux NO light = 1, from 14:00-15:25 screens were wiped clean of bubbles, renamed trial F because there is a day trial A (consistant with trial ID)",JC-02,MB-B4,t25,0,NA,NA,3,0,7,upstream_perpendicular,fish 3,0:00:15,Swimming fast,Kevin,20230713-F-cam2,20230713-F-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-14,A,0.4,0.8,0.4A_0.8S,Day,18.5,NA,18.5,NA,18.4,8,24,07:57,08:30,09:00,2023July14_0900AM_A,"cleaned bubbles at 9-10 min , cleaned bubbles 19:00 to 20:00 (of video), strong glare on viewplate 2",JC-01,MB-B1,t5,0,NA,NA,1,0,0,downstream_upstream,fish 1,0:00:57,NA,Kevin,20230714-A-cam2,20230714-A-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-14,A,0.4,0.8,0.4A_0.8S,Day,18.5,NA,18.5,NA,18.4,8,24,07:57,08:30,09:00,2023July14_0900AM_A,"cleaned bubbles at 9-10 min , cleaned bubbles 19:00 to 20:00 (of video), strong glare on viewplate 2",JC-01,MB-B1,t5,0,NA,NA,2,0,0,downstream_upstream,fish 2 ,0:00:31,NA,Kevin,20230714-A-cam2,20230714-A-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-14,A,0.4,0.8,0.4A_0.8S,Day,18.5,NA,18.5,NA,18.4,8,24,07:57,08:30,09:00,2023July14_0900AM_A,"cleaned bubbles at 9-10 min , cleaned bubbles 19:00 to 20:00 (of video), strong glare on viewplate 2",JC-01,MB-B1,t5,0,NA,NA,3,0,0,downstream_upstream,fish 3,0:00:35,NA,Kevin,20230714-A-cam2,20230714-A-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-14,A,0.4,0.8,0.4A_0.8S,Day,18.5,NA,18.5,NA,18.4,8,24,07:57,08:30,09:00,2023July14_0900AM_A,"cleaned bubbles at 9-10 min , cleaned bubbles 19:00 to 20:00 (of video), strong glare on viewplate 2",JC-01,MB-B1,t10,0,NA,NA,1,0,0,downstream_upstream,fish 1,0:00:30,NA,Kevin,20230714-A-cam2,20230714-A-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-14,A,0.4,0.8,0.4A_0.8S,Day,18.5,NA,18.5,NA,18.4,8,24,07:57,08:30,09:00,2023July14_0900AM_A,"cleaned bubbles at 9-10 min , cleaned bubbles 19:00 to 20:00 (of video), strong glare on viewplate 2",JC-01,MB-B1,t10,0,NA,NA,2,0,0,downstream_upstream,fish 2 ,0:00:38,NA,Kevin,20230714-A-cam2,20230714-A-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-14,A,0.4,0.8,0.4A_0.8S,Day,18.5,NA,18.5,NA,18.4,8,24,07:57,08:30,09:00,2023July14_0900AM_A,"cleaned bubbles at 9-10 min , cleaned bubbles 19:00 to 20:00 (of video), strong glare on viewplate 2",JC-01,MB-B1,t10,0,NA,NA,3,0,0,downstream_upstream,fish 3,0:00:32,NA,Kevin,20230714-A-cam2,20230714-A-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-14,A,0.4,0.8,0.4A_0.8S,Day,18.5,NA,18.5,NA,18.4,8,24,07:57,08:30,09:00,2023July14_0900AM_A,"cleaned bubbles at 9-10 min , cleaned bubbles 19:00 to 20:00 (of video), strong glare on viewplate 2",JC-01,MB-B1,t15,0,NA,NA,1,0,0,downstream,fish 1,0:00:33,big bubble on viewplate 4,Kevin,20230714-A-cam2,20230714-A-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-14,A,0.4,0.8,0.4A_0.8S,Day,18.5,NA,18.5,NA,18.4,8,24,07:57,08:30,09:00,2023July14_0900AM_A,"cleaned bubbles at 9-10 min , cleaned bubbles 19:00 to 20:00 (of video), strong glare on viewplate 2",JC-01,MB-B1,t15,0,NA,NA,2,0,0,downstream,fish 2 ,0:00:22,big bubble on viewplate 4,Kevin,20230714-A-cam2,20230714-A-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-14,A,0.4,0.8,0.4A_0.8S,Day,18.5,NA,18.5,NA,18.4,8,24,07:57,08:30,09:00,2023July14_0900AM_A,"cleaned bubbles at 9-10 min , cleaned bubbles 19:00 to 20:00 (of video), strong glare on viewplate 2",JC-01,MB-B1,t15,0,NA,NA,3,0,0,downstream,fish 3,0:00:31,big bubble on viewplate 4,Kevin,20230714-A-cam2,20230714-A-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-14,A,0.4,0.8,0.4A_0.8S,Day,18.5,NA,18.5,NA,18.4,8,24,07:57,08:30,09:00,2023July14_0900AM_A,"cleaned bubbles at 9-10 min , cleaned bubbles 19:00 to 20:00 (of video), strong glare on viewplate 2",JC-01,MB-B1,t20,0,NA,NA,1,0,0,downstream_upstream,fish 1,0:00:28,NA,Kevin,20230714-A-cam2,20230714-A-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-14,A,0.4,0.8,0.4A_0.8S,Day,18.5,NA,18.5,NA,18.4,8,24,07:57,08:30,09:00,2023July14_0900AM_A,"cleaned bubbles at 9-10 min , cleaned bubbles 19:00 to 20:00 (of video), strong glare on viewplate 2",JC-01,MB-B1,t20,0,NA,NA,2,0,0,downstream_upstream,fish 2 ,0:00:28,NA,Kevin,20230714-A-cam2,20230714-A-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-14,A,0.4,0.8,0.4A_0.8S,Day,18.5,NA,18.5,NA,18.4,8,24,07:57,08:30,09:00,2023July14_0900AM_A,"cleaned bubbles at 9-10 min , cleaned bubbles 19:00 to 20:00 (of video), strong glare on viewplate 2",JC-01,MB-B1,t20,0,NA,NA,3,0,0,downstream_upstream,fish 3,0:00:22,NA,Kevin,20230714-A-cam2,20230714-A-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-14,A,0.4,0.8,0.4A_0.8S,Day,18.5,NA,18.5,NA,18.4,8,24,07:57,08:30,09:00,2023July14_0900AM_A,"cleaned bubbles at 9-10 min , cleaned bubbles 19:00 to 20:00 (of video), strong glare on viewplate 2",JC-01,MB-B1,t25,0,NA,NA,1,0,0,downstream,fish 1,0:00:29,NA,Kevin,20230714-A-cam2,20230714-A-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-14,A,0.4,0.8,0.4A_0.8S,Day,18.5,NA,18.5,NA,18.4,8,24,07:57,08:30,09:00,2023July14_0900AM_A,"cleaned bubbles at 9-10 min , cleaned bubbles 19:00 to 20:00 (of video), strong glare on viewplate 2",JC-01,MB-B1,t25,0,NA,NA,2,0,0,downstream,fish 2 ,0:00:30,NA,Kevin,20230714-A-cam2,20230714-A-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-14,A,0.4,0.8,0.4A_0.8S,Day,18.5,NA,18.5,NA,18.4,8,24,07:57,08:30,09:00,2023July14_0900AM_A,"cleaned bubbles at 9-10 min , cleaned bubbles 19:00 to 20:00 (of video), strong glare on viewplate 2",JC-01,MB-B1,t25,0,NA,NA,3,0,0,downstream,fish 3,0:00:37,NA,Kevin,20230714-A-cam2,20230714-A-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r4,2023-07-14,B,0,0,0A_0S,Day,18.6,NA,18.6,NA,18.5,8,24,09:39,10:00,10:30,2023July14_1040AM_B,Fish acclimated for 20 minutes by accident.,JC-01,MB-B2,t5,NA,NA,NA,1,NA,NA,NA,fish 1,NA,NA,Kevin,20230714-B-cam2,20230714-B-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r4,2023-07-14,B,0,0,0A_0S,Day,18.6,NA,18.6,NA,18.5,8,24,09:39,10:00,10:30,2023July14_1040AM_B,Fish acclimated for 20 minutes by accident.,JC-01,MB-B2,t5,NA,NA,NA,2,NA,NA,NA,fish 2 ,NA,NA,Kevin,20230714-B-cam2,20230714-B-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r4,2023-07-14,B,0,0,0A_0S,Day,18.6,NA,18.6,NA,18.5,8,24,09:39,10:00,10:30,2023July14_1040AM_B,Fish acclimated for 20 minutes by accident.,JC-01,MB-B2,t5,NA,NA,NA,3,NA,NA,NA,fish 3,NA,NA,Kevin,20230714-B-cam2,20230714-B-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r4,2023-07-14,B,0,0,0A_0S,Day,18.6,NA,18.6,NA,18.5,8,24,09:39,10:00,10:30,2023July14_1040AM_B,Fish acclimated for 20 minutes by accident.,JC-01,MB-B2,t10,NA,NA,NA,1,NA,NA,NA,fish 1,NA,NA,Kevin,20230714-B-cam2,20230714-B-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r4,2023-07-14,B,0,0,0A_0S,Day,18.6,NA,18.6,NA,18.5,8,24,09:39,10:00,10:30,2023July14_1040AM_B,Fish acclimated for 20 minutes by accident.,JC-01,MB-B2,t10,NA,NA,NA,2,NA,NA,NA,fish 2 ,NA,NA,Kevin,20230714-B-cam2,20230714-B-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r4,2023-07-14,B,0,0,0A_0S,Day,18.6,NA,18.6,NA,18.5,8,24,09:39,10:00,10:30,2023July14_1040AM_B,Fish acclimated for 20 minutes by accident.,JC-01,MB-B2,t10,NA,NA,NA,3,NA,NA,NA,fish 3,NA,NA,Kevin,20230714-B-cam2,20230714-B-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r4,2023-07-14,B,0,0,0A_0S,Day,18.6,NA,18.6,NA,18.5,8,24,09:39,10:00,10:30,2023July14_1040AM_B,Fish acclimated for 20 minutes by accident.,JC-01,MB-B2,t15,NA,NA,NA,1,NA,NA,NA,fish 1,NA,NA,Kevin,20230714-B-cam2,20230714-B-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r4,2023-07-14,B,0,0,0A_0S,Day,18.6,NA,18.6,NA,18.5,8,24,09:39,10:00,10:30,2023July14_1040AM_B,Fish acclimated for 20 minutes by accident.,JC-01,MB-B2,t15,NA,NA,NA,2,NA,NA,NA,fish 2 ,NA,NA,Kevin,20230714-B-cam2,20230714-B-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r4,2023-07-14,B,0,0,0A_0S,Day,18.6,NA,18.6,NA,18.5,8,24,09:39,10:00,10:30,2023July14_1040AM_B,Fish acclimated for 20 minutes by accident.,JC-01,MB-B2,t15,NA,NA,NA,3,NA,NA,NA,fish 3,NA,NA,Kevin,20230714-B-cam2,20230714-B-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r4,2023-07-14,B,0,0,0A_0S,Day,18.6,NA,18.6,NA,18.5,8,24,09:39,10:00,10:30,2023July14_1040AM_B,Fish acclimated for 20 minutes by accident.,JC-01,MB-B2,t20,NA,NA,NA,1,NA,NA,NA,fish 1,NA,NA,Kevin,20230714-B-cam2,20230714-B-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r4,2023-07-14,B,0,0,0A_0S,Day,18.6,NA,18.6,NA,18.5,8,24,09:39,10:00,10:30,2023July14_1040AM_B,Fish acclimated for 20 minutes by accident.,JC-01,MB-B2,t20,NA,NA,NA,2,NA,NA,NA,fish 2 ,NA,NA,Kevin,20230714-B-cam2,20230714-B-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r4,2023-07-14,B,0,0,0A_0S,Day,18.6,NA,18.6,NA,18.5,8,24,09:39,10:00,10:30,2023July14_1040AM_B,Fish acclimated for 20 minutes by accident.,JC-01,MB-B2,t20,NA,NA,NA,3,NA,NA,NA,fish 3,NA,NA,Kevin,20230714-B-cam2,20230714-B-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r4,2023-07-14,B,0,0,0A_0S,Day,18.6,NA,18.6,NA,18.5,8,24,09:39,10:00,10:30,2023July14_1040AM_B,Fish acclimated for 20 minutes by accident.,JC-01,MB-B2,t25,NA,NA,NA,1,NA,NA,NA,fish 1,NA,NA,Kevin,20230714-B-cam2,20230714-B-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r4,2023-07-14,B,0,0,0A_0S,Day,18.6,NA,18.6,NA,18.5,8,24,09:39,10:00,10:30,2023July14_1040AM_B,Fish acclimated for 20 minutes by accident.,JC-01,MB-B2,t25,NA,NA,NA,2,NA,NA,NA,fish 2 ,NA,NA,Kevin,20230714-B-cam2,20230714-B-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r4,2023-07-14,B,0,0,0A_0S,Day,18.6,NA,18.6,NA,18.5,8,24,09:39,10:00,10:30,2023July14_1040AM_B,Fish acclimated for 20 minutes by accident.,JC-01,MB-B2,t25,NA,NA,NA,3,NA,NA,NA,fish 3,NA,NA,Kevin,20230714-B-cam2,20230714-B-cam4,Zoe,2023-09-15,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-14,C,0.2,2,0.2A_2S,Day,18.8,9.48,19,7.03,18.6,7,24,11:18,11:50,12:20,2023July14_1220PM_C,"Screen 4 too tight, bottom right was/could be bad for E.V. (lifted and created air gap)",JC-01,MB-B3,t5,0,NA,NA,1,5,4,upstream,fish 1,0:00:22,NA,Jessica ,20230714-C-cam2,20230714-C-cam4,Zoe,2023-09-15,,no,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-14,C,0.2,2,0.2A_2S,Day,18.8,9.48,19,7.03,18.6,7,24,11:18,11:50,12:20,2023July14_1220PM_C,"Screen 4 too tight, bottom right was/could be bad for E.V. (lifted and created air gap)",JC-01,MB-B3,t5,0,NA,NA,2,2,4,upstream,fish 2 ,0:00:59,NA,Jessica ,20230714-C-cam2,20230714-C-cam4,Zoe,2023-09-15,,no,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-14,C,0.2,2,0.2A_2S,Day,18.8,9.48,19,7.03,18.6,7,24,11:18,11:50,12:20,2023July14_1220PM_C,"Screen 4 too tight, bottom right was/could be bad for E.V. (lifted and created air gap)",JC-01,MB-B3,t5,0,NA,NA,3,0,4,upstream,fish 3,0:00:20,NA,Jessica ,20230714-C-cam2,20230714-C-cam4,Zoe,2023-09-15,,no,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-14,C,0.2,2,0.2A_2S,Day,18.8,9.48,19,7.03,18.6,7,24,11:18,11:50,12:20,2023July14_1220PM_C,"Screen 4 too tight, bottom right was/could be bad for E.V. (lifted and created air gap)",JC-01,MB-B3,t10,0,NA,NA,1,2,3,upstream,fish 1,0:00:39,NA,Jessica ,20230714-C-cam2,20230714-C-cam4,Zoe,2023-09-15,,no,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-14,C,0.2,2,0.2A_2S,Day,18.8,9.48,19,7.03,18.6,7,24,11:18,11:50,12:20,2023July14_1220PM_C,"Screen 4 too tight, bottom right was/could be bad for E.V. (lifted and created air gap)",JC-01,MB-B3,t10,0,NA,NA,2,0,3,upstream,fish 2 ,0:00:22,NA,Jessica ,20230714-C-cam2,20230714-C-cam4,Zoe,2023-09-15,,no,,,,,,,,,,,,,,,,
GS,2023-04-19,Medium,11_15,r2,2023-07-14,C,0.2,2,0.2A_2S,Day,18.8,9.48,19,7.03,18.6,7,24,11:18,11:50,12:20,2023July14_1220PM_C,"Screen 4 too tight, bottom right was/could be bad for E.V. (lifted and created air gap)",JC-01,MB-B3,t10,0,NA,NA,3,1,3,upstream,fish 3,0:00:40,NA,Jessica ,20230714-C-cam2,20230714-C-cam4,Zoe,2023-09-15,,no,,,,,,,,,,,,,,,,
